order_id,item_id,product_id,quantity,list_price,discount,extract_date,source,list_price_egp
1302,1.0,38,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
1302,2.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
1302,3.0,56,2,5499.99,0.07,2024-04-28 18:16:04.016490,postgre,263237.85388485
1303,1.0,96,1,349.99,0.1,2024-04-28 18:16:04.016490,postgre,16751.05163485
1303,2.0,63,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
1303,3.0,108,1,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485
1303,4.0,73,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1303,5.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
1304,1.0,80,1,761.99,0.05,2024-04-28 18:16:04.016490,postgre,36469.99581485
1304,2.0,99,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
1304,3.0,102,1,489.99,0.2,2024-04-28 18:16:04.016490,postgre,23451.66373485
1304,4.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935
1305,1.0,85,1,329.99,0.2,2024-04-28 18:16:04.016490,postgre,15793.82133485
1305,2.0,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1305,3.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre,80454.72809984999
1305,4.0,91,2,349.99,0.05,2024-04-28 18:16:04.016490,postgre,16751.05163485
1306,1.0,103,2,551.99,0.05,2024-04-28 18:16:04.016490,postgre,26419.07766485
1306,2.0,81,2,1099.99,0.07,2024-04-28 18:16:04.016490,postgre,52647.18788485
1306,3.0,45,1,869.99,0.2,2024-04-28 18:16:04.016490,postgre,41639.03943485
1306,4.0,42,1,2299.99,0.2,2024-04-28 18:16:04.016490,postgre,110081.00588484999
1306,5.0,9,2,2999.99,0.07,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1307,1.0,96,2,349.99,0.07,2024-04-28 18:16:04.016490,postgre,16751.05163485
1307,2.0,53,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1307,3.0,69,2,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985
1308,1.0,54,1,3199.99,0.05,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1308,2.0,69,1,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985
1308,3.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
1308,4.0,56,1,5499.99,0.2,2024-04-28 18:16:04.016490,postgre,263237.85388485
1308,5.0,32,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1309,1.0,65,1,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985
1310,1.0,59,1,2599.99,0.2,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1310,2.0,77,2,799.99,0.2,2024-04-28 18:16:04.016490,postgre,38288.73338485
1310,3.0,11,2,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999
1310,4.0,54,1,3199.99,0.2,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1311,1.0,69,1,416.99,0.1,2024-04-28 18:16:04.016490,postgre,19957.77313985
1311,2.0,45,2,869.99,0.07,2024-04-28 18:16:04.016490,postgre,41639.03943485
1311,3.0,27,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
1311,4.0,42,1,2299.99,0.1,2024-04-28 18:16:04.016490,postgre,110081.00588484999
1312,1.0,67,2,250.99,0.05,2024-04-28 18:16:04.016490,postgre,12012.76164985
1312,2.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
1312,3.0,20,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
1313,1.0,75,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
1313,2.0,33,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1313,3.0,69,1,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985
1314,1.0,52,1,875.99,0.07,2024-04-28 18:16:04.016490,postgre,41926.20852485
1314,2.0,72,2,619.99,0.05,2024-04-28 18:16:04.016490,postgre,29673.660684849998
1314,3.0,94,1,249.99,0.1,2024-04-28 18:16:04.016490,postgre,11964.90013485
1315,1.0,104,2,481.99,0.07,2024-04-28 18:16:04.016490,postgre,23068.77161485
1315,2.0,41,1,1469.99,0.05,2024-04-28 18:16:04.016490,postgre,70355.94843485
1315,3.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
1315,4.0,26,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
1315,5.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
1316,1.0,76,2,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.975884849999
1316,2.0,90,1,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485
1317,1.0,82,1,659.99,0.1,2024-04-28 18:16:04.016490,postgre,31588.12128485
1318,1.0,82,2,659.99,0.2,2024-04-28 18:16:04.016490,postgre,31588.12128485
1318,2.0,62,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
1318,3.0,111,1,470.99,0.2,2024-04-28 18:16:04.016490,postgre,22542.29494985
1318,4.0,92,1,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485
1319,1.0,75,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
1319,2.0,91,1,349.99,0.2,2024-04-28 18:16:04.016490,postgre,16751.05163485
1320,1.0,104,1,481.99,0.1,2024-04-28 18:16:04.016490,postgre,23068.77161485
1320,2.0,93,1,209.99,0.05,2024-04-28 18:16:04.016490,postgre,10050.43953485
1320,3.0,99,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
1321,1.0,34,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1321,2.0,107,1,416.99,0.1,2024-04-28 18:16:04.016490,postgre,19957.77313985
1321,3.0,11,2,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999
1322,1.0,28,2,2499.99,0.05,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1322,2.0,104,2,481.99,0.05,2024-04-28 18:16:04.016490,postgre,23068.77161485
1323,1.0,27,2,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
1323,2.0,20,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
1323,3.0,70,1,659.99,0.05,2024-04-28 18:16:04.016490,postgre,31588.12128485
1324,1.0,66,1,250.99,0.1,2024-04-28 18:16:04.016490,postgre,12012.76164985
1324,2.0,120,2,2499.99,0.2,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1324,3.0,235,1,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1324,4.0,3,1,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
1325,1.0,139,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1325,2.0,257,1,899.99,0.05,2024-04-28 18:16:04.016490,postgre,43074.88488485
1325,3.0,209,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1325,4.0,28,1,2499.99,0.07,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1326,1.0,190,2,2799.99,0.07,2024-04-28 18:16:04.016490,postgre,134011.76338484997
1327,1.0,151,2,1549.99,0.07,2024-04-28 18:16:04.016490,postgre,74184.86963485
1327,2.0,235,2,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1327,3.0,48,2,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1327,4.0,180,1,919.99,0.2,2024-04-28 18:16:04.016490,postgre,44032.11518485
1328,1.0,241,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1328,2.0,129,2,919.99,0.1,2024-04-28 18:16:04.016490,postgre,44032.11518485
1328,3.0,228,1,319.99,0.07,2024-04-28 18:16:04.016490,postgre,15315.20618485
1328,4.0,311,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1328,5.0,247,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
1329,1.0,143,1,1099.99,0.07,2024-04-28 18:16:04.016490,postgre,52647.18788485
1329,2.0,107,1,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
1329,3.0,55,1,2699.99,0.07,2024-04-28 18:16:04.016490,postgre,129225.61188484998
1329,4.0,283,2,319.99,0.2,2024-04-28 18:16:04.016490,postgre,15315.20618485
1329,5.0,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
1330,1.0,232,1,479.99,0.2,2024-04-28 18:16:04.016490,postgre,22973.04858485
1330,2.0,243,2,679.99,0.05,2024-04-28 18:16:04.016490,postgre,32545.35158485
1330,3.0,230,2,429.99,0.2,2024-04-28 18:16:04.016490,postgre,20579.97283485
1330,4.0,102,2,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
1330,5.0,282,1,279.99,0.1,2024-04-28 18:16:04.016490,postgre,13400.74558485
1331,1.0,253,1,2599.99,0.05,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1331,2.0,290,1,369.99,0.05,2024-04-28 18:16:04.016490,postgre,17708.281934849998
1331,3.0,145,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485
1331,4.0,300,1,799.99,0.2,2024-04-28 18:16:04.016490,postgre,38288.73338485
1332,1.0,296,1,369.99,0.2,2024-04-28 18:16:04.016490,postgre,17708.281934849998
1332,2.0,93,2,209.99,0.05,2024-04-28 18:16:04.016490,postgre,10050.43953485
1332,3.0,179,2,919.99,0.07,2024-04-28 18:16:04.016490,postgre,44032.11518485
1332,4.0,298,1,279.99,0.1,2024-04-28 18:16:04.016490,postgre,13400.74558485
1333,1.0,205,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1333,2.0,304,2,679.99,0.1,2024-04-28 18:16:04.016490,postgre,32545.35158485
1333,3.0,99,2,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.975884849999
1333,4.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
1333,5.0,78,1,647.99,0.1,2024-04-28 18:16:04.016490,postgre,31013.783104849997
1334,1.0,203,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1334,2.0,160,2,4499.99,0.07,2024-04-28 18:16:04.016490,postgre,215376.33888484997
1334,4.0,13,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
1334,5.0,42,1,2299.99,0.05,2024-04-28 18:16:04.016490,postgre,110081.00588484999
1335,1.0,138,2,2249.99,0.05,2024-04-28 18:16:04.016490,postgre,107687.93013484999
1336,1.0,29,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
1336,2.0,157,1,6499.99,0.05,2024-04-28 18:16:04.016490,postgre,311099.36888484994
1336,3.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
1336,4.0,207,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138484997
1336,5.0,185,1,2799.99,0.1,2024-04-28 18:16:04.016490,postgre,134011.76338484997
1337,1.0,153,1,4999.99,0.1,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1338,1.0,169,2,6499.99,0.07,2024-04-28 18:16:04.016490,postgre,311099.36888484994
1339,1.0,175,1,3199.99,0.07,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1340,1.0,253,1,2599.99,0.2,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1340,2.0,92,2,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
1340,3.0,237,2,849.99,0.05,2024-04-28 18:16:04.016490,postgre,40681.809134849995
1341,1.0,215,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1341,2.0,56,2,5499.99,0.2,2024-04-28 18:16:04.016490,postgre,263237.85388485
1341,3.0,234,2,899.99,0.05,2024-04-28 18:16:04.016490,postgre,43074.88488485
1341,4.0,66,2,250.99,0.05,2024-04-28 18:16:04.016490,postgre,12012.76164985
1342,1.0,60,1,1559.99,0.05,2024-04-28 18:16:04.016490,postgre,74663.48478484999
1342,2.0,270,1,209.99,0.05,2024-04-28 18:16:04.016490,postgre,10050.43953485
1343,1.0,244,1,559.99,0.05,2024-04-28 18:16:04.016490,postgre,26801.96978485
1343,2.0,99,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
1343,3.0,184,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
1343,4.0,65,2,346.99,0.2,2024-04-28 18:16:04.016490,postgre,16607.46708985
1343,5.0,206,1,3299.99,0.1,2024-04-28 18:16:04.016490,postgre,157942.52088484998
1344,1.0,77,2,799.99,0.07,2024-04-28 18:16:04.016490,postgre,38288.73338485
1344,2.0,103,2,551.99,0.2,2024-04-28 18:16:04.016490,postgre,26419.07766485
1344,3.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
1344,4.0,61,1,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1345,1.0,40,2,4999.99,0.2,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1345,2.0,172,2,3199.99,0.05,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1345,3.0,164,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
1345,4.0,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1346,1.0,134,2,1499.99,0.05,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1346,2.0,150,1,4499.99,0.05,2024-04-28 18:16:04.016490,postgre,215376.33888484997
1346,3.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre,21489.820235
1346,4.0,249,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1347,1.0,43,2,5299.99,0.07,2024-04-28 18:16:04.016490,postgre,253665.55088484997
1347,2.0,53,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1348,1.0,203,1,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1348,2.0,148,1,5499.99,0.05,2024-04-28 18:16:04.016490,postgre,263237.85388485
1348,3.0,58,2,4999.99,0.1,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1348,4.0,147,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485
1349,1.0,138,2,2249.99,0.05,2024-04-28 18:16:04.016490,postgre,107687.93013484999
1349,2.0,205,2,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1349,3.0,168,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
1349,4.0,184,1,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
1350,1.0,305,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1350,2.0,250,1,2599.99,0.07,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1350,3.0,253,1,2599.99,0.07,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1350,4.0,159,1,2299.99,0.05,2024-04-28 18:16:04.016490,postgre,110081.00588484999
1350,5.0,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
1351,1.0,297,2,279.99,0.2,2024-04-28 18:16:04.016490,postgre,13400.74558485
1351,2.0,133,1,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1352,1.0,136,1,1799.99,0.2,2024-04-28 18:16:04.016490,postgre,86150.24838485
1352,2.0,52,2,875.99,0.1,2024-04-28 18:16:04.016490,postgre,41926.20852485
1352,3.0,282,2,279.99,0.1,2024-04-28 18:16:04.016490,postgre,13400.74558485
1352,5.0,100,1,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
1353,1.0,107,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
1353,2.0,233,1,639.99,0.07,2024-04-28 18:16:04.016490,postgre,30630.890984849997
1353,3.0,300,1,799.99,0.2,2024-04-28 18:16:04.016490,postgre,38288.73338485
1354,1.0,166,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1355,1.0,297,1,279.99,0.1,2024-04-28 18:16:04.016490,postgre,13400.74558485
1355,2.0,253,1,2599.99,0.07,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1355,3.0,149,1,7499.99,0.2,2024-04-28 18:16:04.016490,postgre,358960.88388484996
1355,4.0,313,2,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485
1356,1.0,192,1,2599.99,0.05,2024-04-28 18:16:04.016490,postgre,124439.46038484998
1356,2.0,199,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1356,3.0,276,2,319.99,0.1,2024-04-28 18:16:04.016490,postgre,15315.20618485
1357,1.0,145,2,1799.99,0.2,2024-04-28 18:16:04.016490,postgre,86150.24838485
1357,2.0,60,1,1559.99,0.2,2024-04-28 18:16:04.016490,postgre,74663.48478484999
1357,3.0,130,1,919.99,0.2,2024-04-28 18:16:04.016490,postgre,44032.11518485
1358,1.0,257,2,899.99,0.2,2024-04-28 18:16:04.016490,postgre,43074.88488485
1359,1.0,282,1,279.99,0.05,2024-04-28 18:16:04.016490,postgre,13400.74558485
1359,2.0,82,1,659.99,0.05,2024-04-28 18:16:04.016490,postgre,31588.12128485
1360,1.0,31,1,1632.99,0.05,2024-04-28 18:16:04.016490,postgre,78157.37537985
1361,1.0,307,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1361,2.0,153,1,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1361,3.0,163,2,1349.0,0.2,2024-04-28 18:16:04.016490,postgre,64565.183735
1362,1.0,27,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485
1362,2.0,204,2,3599.99,0.07,2024-04-28 18:16:04.016490,postgre,172300.97538484997
1362,3.0,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre,138797.91488484998
1363,1.0,66,2,250.99,0.1,2024-04-28 18:16:04.016490,postgre,12012.76164985
1364,1.0,78,1,647.99,0.07,2024-04-28 18:16:04.016490,postgre,31013.783104849997
1364,3.0,152,1,2499.99,0.1,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1364,4.0,110,1,470.99,0.07,2024-04-28 18:16:04.016490,postgre,22542.29494985
1365,1.0,144,1,1549.99,0.07,2024-04-28 18:16:04.016490,postgre,74184.86963485
1365,2.0,58,1,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1365,3.0,236,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1366,1.0,115,1,3199.99,0.1,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1366,2.0,128,2,1899.0,0.2,2024-04-28 18:16:04.016490,postgre,90889.016985
1366,3.0,200,1,3499.99,0.07,2024-04-28 18:16:04.016490,postgre,167514.82388485
1367,1.0,132,1,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1367,2.0,131,2,2599.0,0.2,2024-04-28 18:16:04.016490,postgre,124392.07748499999
1367,3.0,124,1,1499.0,0.07,2024-04-28 18:16:04.016490,postgre,71744.410985
1367,4.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
1368,1.0,66,1,250.99,0.1,2024-04-28 18:16:04.016490,postgre,12012.76164985
1368,2.0,113,2,489.99,0.07,2024-04-28 18:16:04.016490,postgre,23451.66373485
1368,3.0,186,1,4499.99,0.2,2024-04-28 18:16:04.016490,postgre,215376.33888484997
1369,1.0,213,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
1370,1.0,7,1,3999.99,0.07,2024-04-28 18:16:04.016490,postgre,191445.58138484997
1370,2.0,89,2,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485
1370,3.0,208,2,1799.99,0.2,2024-04-28 18:16:04.016490,postgre,86150.24838485
1370,4.0,134,1,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1371,1.0,223,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre,25366.12433485
1371,2.0,8,2,1799.99,0.2,2024-04-28 18:16:04.016490,postgre,86150.24838485
1372,1.0,307,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1372,2.0,283,2,319.99,0.2,2024-04-28 18:16:04.016490,postgre,15315.20618485
1373,1.0,63,1,3499.99,0.1,2024-04-28 18:16:04.016490,postgre,167514.82388485
1374,1.0,181,2,2199.99,0.05,2024-04-28 18:16:04.016490,postgre,105294.85438484998
1374,2.0,130,2,919.99,0.07,2024-04-28 18:16:04.016490,postgre,44032.11518485
1375,1.0,147,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
1375,2.0,182,1,2499.99,0.2,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1376,1.0,5,1,1320.99,0.07,2024-04-28 18:16:04.016490,postgre,63224.58269985
1377,1.0,153,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
1377,2.0,130,1,919.99,0.05,2024-04-28 18:16:04.016490,postgre,44032.11518485
1377,3.0,48,1,1499.99,0.07,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1377,4.0,188,2,3499.99,0.07,2024-04-28 18:16:04.016490,postgre,167514.82388485
1378,1.0,96,2,349.99,0.07,2024-04-28 18:16:04.016490,postgre,16751.05163485
1378,2.0,142,2,3199.99,0.07,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1378,3.0,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1378,4.0,110,1,470.99,0.07,2024-04-28 18:16:04.016490,postgre,22542.29494985
1378,5.0,129,2,919.99,0.2,2024-04-28 18:16:04.016490,postgre,44032.11518485
1379,1.0,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre,25366.12433485
1379,2.0,118,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
1380,1.0,255,2,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1380,2.0,229,2,429.99,0.07,2024-04-28 18:16:04.016490,postgre,20579.97283485
1381,1.0,274,2,229.99,0.2,2024-04-28 18:16:04.016490,postgre,11007.66983485
1381,2.0,214,2,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1382,1.0,232,1,479.99,0.2,2024-04-28 18:16:04.016490,postgre,22973.04858485
1382,2.0,81,2,1099.99,0.05,2024-04-28 18:16:04.016490,postgre,52647.18788485
1382,3.0,225,1,959.99,0.1,2024-04-28 18:16:04.016490,postgre,45946.57578485
1382,4.0,135,1,1499.99,0.07,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1382,5.0,238,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1383,1.0,188,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
1383,2.0,65,2,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985
1384,1.0,32,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1384,2.0,142,2,3199.99,0.1,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1384,3.0,89,1,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485
1384,4.0,97,1,349.99,0.05,2024-04-28 18:16:04.016490,postgre,16751.05163485
1385,1.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
1385,2.0,145,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485
1385,3.0,39,2,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1385,4.0,135,1,1499.99,0.05,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1386,1.0,292,1,369.99,0.2,2024-04-28 18:16:04.016490,postgre,17708.281934849998
1386,2.0,262,1,249.99,0.1,2024-04-28 18:16:04.016490,postgre,11964.90013485
1386,3.0,306,1,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1386,4.0,150,1,4499.99,0.07,2024-04-28 18:16:04.016490,postgre,215376.33888484997
1387,1.0,106,1,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485
1388,1.0,251,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1389,1.0,85,2,329.99,0.1,2024-04-28 18:16:04.016490,postgre,15793.82133485
1389,2.0,171,2,3199.99,0.05,2024-04-28 18:16:04.016490,postgre,153156.36938484997
1389,3.0,227,1,319.99,0.07,2024-04-28 18:16:04.016490,postgre,15315.20618485
1390,1.0,41,2,1469.99,0.05,2024-04-28 18:16:04.016490,postgre,70355.94843485
1390,2.0,27,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
1390,3.0,306,1,899.99,0.1,2024-04-28 18:16:04.016490,postgre,43074.88488485
1390,4.0,104,1,481.99,0.05,2024-04-28 18:16:04.016490,postgre,23068.77161485
1390,5.0,147,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485
1391,1.0,223,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre,25366.12433485
1391,2.0,295,2,319.99,0.2,2024-04-28 18:16:04.016490,postgre,15315.20618485
1391,3.0,277,1,369.99,0.2,2024-04-28 18:16:04.016490,postgre,17708.281934849998
1392,2.0,240,2,899.99,0.05,2024-04-28 18:16:04.016490,postgre,43074.88488485
1393,1.0,92,1,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485
1393,2.0,82,1,659.99,0.07,2024-04-28 18:16:04.016490,postgre,31588.12128485
1393,3.0,47,2,5299.99,0.05,2024-04-28 18:16:04.016490,postgre,253665.55088484997
1394,1.0,165,2,2499.99,0.05,2024-04-28 18:16:04.016490,postgre,119653.30888484998
1395,1.0,204,1,3599.99,0.2,2024-04-28 18:16:04.016490,postgre,172300.97538484997
1395,2.0,48,2,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
1395,3.0,180,2,919.99,0.2,2024-04-28 18:16:04.016490,postgre,44032.11518485
1395,4.0,226,1,679.99,0.1,2024-04-28 18:16:04.016490,postgre,32545.35158485
1396,1.0,57,1,1999.99,0.05,2024-04-28 18:16:04.016490,postgre,95722.55138485
1396,2.0,181,1,2199.99,0.2,2024-04-28 18:16:04.016490,postgre,105294.85438484998
1397,1.0,127,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1397,2.0,139,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre,143584.06638484998
1397,3.0,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138484997
1397,4.0,249,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1397,5.0,78,2,647.99,0.1,2024-04-28 18:16:04.016490,postgre,31013.783104849997
1398,1.0,69,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
1398,2.0,53,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
1399,1.0,210,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735
1399,2.0,224,1,479.99,0.05,2024-04-28 18:16:04.016490,postgre,22973.04858485
1399,3.0,127,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
1399,4.0,28,1,2499.99,0.05,2024-04-28 18:16:04.016490,postgre,119653.30888484998
