order_id,item_id,product_id,quantity,list_price_x,discount,extract_date_x,source_x,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_date_y,source_y,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_date,source,late_delivery,latency days,weekend,order_status_desc
1118,4.0,47,2,5299.99,0.2,2024-04-28 18:16:04.016490,postgre,253665.55088485,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-28 18:21:32.428219,datalake,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1119,1.0,93,2,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1119,1.0,93,2,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1119,2.0,55,2,2699.99,0.05,2024-04-28 18:16:04.016490,postgre,129225.61188484998,Trek Domane S 6 - 2017,9,7,2017,2699.99,2024-04-28 18:21:32.428219,datalake,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1119,3.0,104,1,481.99,0.2,2024-04-28 18:16:04.016490,postgre,23068.77161485,Sun Bicycles Streamway - 2017,7,2,2017,481.99,2024-04-28 18:21:32.428219,datalake,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,1.0,92,2,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,1.0,92,2,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,2.0,31,1,1632.99,0.07,2024-04-28 18:16:04.016490,postgre,78157.37537985,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,3.0,30,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,4.0,93,1,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,4.0,93,1,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,5.0,94,1,249.99,0.2,2024-04-28 18:16:04.016490,postgre,11964.90013485,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1120,5.0,94,1,249.99,0.2,2024-04-28 18:16:04.016490,postgre,11964.90013485,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,2024-04-28 18:21:32.428219,datalake,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1121,1.0,11,2,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1121,2.0,110,2,470.99,0.05,2024-04-28 18:16:04.016490,postgre,22542.29494985,Sun Bicycles Drifter 7 - 2017,7,2,2017,470.99,2024-04-28 18:21:32.428219,datalake,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1122,1.0,9,2,2999.99,0.07,2024-04-28 18:16:04.016490,postgre,143584.06638484998,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 18:21:32.428219,datalake,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1122,2.0,53,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Surly Ogre Frameset - 2017,8,7,2017,749.99,2024-04-28 18:21:32.428219,datalake,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1122,3.0,49,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-28 18:21:32.428219,datalake,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1122,4.0,41,2,1469.99,0.05,2024-04-28 18:16:04.016490,postgre,70355.94843485,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-28 18:21:32.428219,datalake,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1122,5.0,72,1,619.99,0.1,2024-04-28 18:16:04.016490,postgre,29673.66068485,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,2017,619.99,2024-04-28 18:21:32.428219,datalake,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1123,1.0,65,2,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-28 18:21:32.428219,datalake,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1123,2.0,61,2,4999.99,0.1,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-28 18:21:32.428219,datalake,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1124,1.0,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1124,2.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1124,3.0,109,2,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-28 18:21:32.428219,datalake,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1124,4.0,45,2,869.99,0.05,2024-04-28 18:16:04.016490,postgre,41639.03943485,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-28 18:21:32.428219,datalake,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1124,5.0,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 18:21:32.428219,datalake,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1125,1.0,16,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1125,2.0,21,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1125,3.0,81,2,1099.99,0.07,2024-04-28 18:16:04.016490,postgre,52647.18788485,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,2017,1099.99,2024-04-28 18:21:32.428219,datalake,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1125,4.0,24,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 18:21:32.428219,datalake,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1125,5.0,32,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.43343485,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-28 18:21:32.428219,datalake,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1126,1.0,33,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-28 18:21:32.428219,datalake,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1126,2.0,58,1,4999.99,0.2,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-28 18:21:32.428219,datalake,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1126,3.0,89,2,209.99,0.05,2024-04-28 18:16:04.016490,postgre,10050.43953485,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1127,1.0,23,2,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 18:21:32.428219,datalake,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1127,2.0,96,2,349.99,0.07,2024-04-28 18:16:04.016490,postgre,16751.05163485,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,2024-04-28 18:21:32.428219,datalake,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1127,3.0,37,1,379.99,0.2,2024-04-28 18:16:04.016490,postgre,18186.89708485,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-28 18:21:32.428219,datalake,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1128,1.0,44,1,539.99,0.05,2024-04-28 18:16:04.016490,postgre,25844.73948485,Haro SR 1.1 - 2017,2,6,2017,539.99,2024-04-28 18:21:32.428219,datalake,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1128,2.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1128,3.0,65,2,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-28 18:21:32.428219,datalake,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1129,1.0,71,2,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1129,2.0,56,1,5499.99,0.2,2024-04-28 18:16:04.016490,postgre,263237.85388485,Trek Domane SLR 6 Disc - 2017,9,7,2017,5499.99,2024-04-28 18:21:32.428219,datalake,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1129,3.0,61,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-28 18:21:32.428219,datalake,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
1130,1.0,54,2,3199.99,0.2,2024-04-28 18:16:04.016490,postgre,153156.36938484997,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-28 18:21:32.428219,datalake,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1131,1.0,60,2,1559.99,0.07,2024-04-28 18:16:04.016490,postgre,74663.48478484999,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-28 18:21:32.428219,datalake,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1131,2.0,103,2,551.99,0.05,2024-04-28 18:16:04.016490,postgre,26419.07766485,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,2024-04-28 18:21:32.428219,datalake,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1132,1.0,43,1,5299.99,0.05,2024-04-28 18:16:04.016490,postgre,253665.55088485,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-28 18:21:32.428219,datalake,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1132,2.0,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1132,3.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-28 18:21:32.428219,datalake,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1132,4.0,16,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1133,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 18:21:32.428219,datalake,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1133,2.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 18:21:32.428219,datalake,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1133,3.0,90,2,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1133,4.0,62,1,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-28 18:21:32.428219,datalake,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1134,1.0,97,1,349.99,0.1,2024-04-28 18:16:04.016490,postgre,16751.05163485,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-28 18:21:32.428219,datalake,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1134,2.0,36,1,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-28 18:21:32.428219,datalake,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1135,1.0,101,2,339.99,0.05,2024-04-28 18:16:04.016490,postgre,16272.43648485,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-28 18:21:32.428219,datalake,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1135,2.0,51,1,6499.99,0.1,2024-04-28 18:16:04.016490,postgre,311099.36888484994,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-28 18:21:32.428219,datalake,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1136,1.0,105,1,533.99,0.1,2024-04-28 18:16:04.016490,postgre,25557.57039485,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-28 18:21:32.428219,datalake,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1137,1.0,28,1,2499.99,0.2,2024-04-28 18:16:04.016490,postgre,119653.30888484998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-28 18:21:32.428219,datalake,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1137,2.0,58,2,4999.99,0.2,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-28 18:21:32.428219,datalake,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1137,4.0,69,2,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1138,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1138,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1138,2.0,105,2,533.99,0.05,2024-04-28 18:16:04.016490,postgre,25557.57039485,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-28 18:21:32.428219,datalake,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1138,3.0,93,1,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1138,3.0,93,1,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1139,1.0,106,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 18:21:32.428219,datalake,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1139,2.0,44,2,539.99,0.1,2024-04-28 18:16:04.016490,postgre,25844.73948485,Haro SR 1.1 - 2017,2,6,2017,539.99,2024-04-28 18:21:32.428219,datalake,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1139,3.0,69,1,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1139,4.0,25,2,499.99,0.1,2024-04-28 18:16:04.016490,postgre,23930.27888485,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 18:21:32.428219,datalake,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1139,5.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1140,1.0,39,2,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999,Trek Stache 5 - 2017,9,6,2017,1499.99,2024-04-28 18:21:32.428219,datalake,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1140,2.0,71,2,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1140,3.0,38,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Haro Flightline Two 26 Plus - 2017,2,6,2017,549.99,2024-04-28 18:21:32.428219,datalake,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1140,4.0,40,2,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Fuel EX 9.8 29 - 2017,9,6,2017,4999.99,2024-04-28 18:21:32.428219,datalake,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1141,1.0,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,True,Completed
1142,1.0,20,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1142,2.0,30,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-28 18:21:32.428219,datalake,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1142,3.0,109,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-28 18:21:32.428219,datalake,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1142,4.0,108,2,449.99,0.2,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-28 18:21:32.428219,datalake,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1142,5.0,100,2,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,489.99,2024-04-28 18:21:32.428219,datalake,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1143,1.0,99,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1143,2.0,48,1,1499.99,0.2,2024-04-28 18:16:04.016490,postgre,71791.79388484999,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-28 18:21:32.428219,datalake,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1143,3.0,69,2,416.99,0.1,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1145,1.0,105,2,533.99,0.07,2024-04-28 18:16:04.016490,postgre,25557.57039485,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-28 18:21:32.428219,datalake,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1146,1.0,36,1,832.99,0.07,2024-04-28 18:16:04.016490,postgre,39868.16337985,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-28 18:21:32.428219,datalake,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
